,carat,cut,color,clarity,depth,table,price
26,0.78125,3,3,3,-2.461763744033657,0.6666666666666666,8.961
27,-0.45312499999999994,4,3,7,0.3328824015148161,-0.6666666666666666,7.266
28,-0.43749999999999994,4,5,4,-0.14663494320307907,0.0,7.074
29,0.6562500000000002,3,2,1,0.07048845299170428,0.3333333333333333,8.456
30,0.8125,3,1,2,0.16404481895822362,0.6666666666666666,8.606
31,-0.31249999999999994,2,2,2,-0.6169578683345402,1.3333333333333333,7.033
32,-0.6093749999999999,3,3,2,0.39913015200085933,-0.6666666666666666,6.385
33,-0.21874999999999983,4,6,3,-0.2590907107656874,0.0,7.633
34,-0.5937499999999999,4,2,1,0.06822204886476452,-1.0,6.04
35,0.03125000000000003,4,0,2,-0.11981903551241851,-0.3333333333333333,7.525
36,0.5937500000000002,2,2,2,1.0871817139666546,0.0,8.573
37,-0.6093749999999999,1,6,2,0.8584714191702355,0.0,6.347
38,-0.5781249999999999,4,3,7,0.02124961237545275,-0.6666666666666666,6.852
39,0.0,4,5,1,0.1166280863533851,-0.3333333333333333,7.631
40,2.8593749999999996,3,2,1,-0.5013415520890216,0.0,9.626
41,0.46875000000000006,1,2,2,2.0393561567132266,-0.3333333333333333,8.361
42,-0.5156249999999999,4,6,3,-0.39126931250878844,-0.3333333333333333,7.025
43,-0.6249999999999999,4,5,6,-0.3077353198624605,-0.3333333333333333,6.797
44,1.5625,2,0,2,0.010692884620744029,0.6666666666666666,9.09
45,-0.5937499999999999,4,1,3,0.7857219808061837,-0.6666666666666666,6.356
46,-0.24999999999999986,3,5,4,0.5795263611603657,1.0,7.866
47,-0.5624999999999999,4,3,4,-0.896495681408968,0.0,6.579
48,0.8125,4,2,2,0.07232607795949429,-0.6666666666666666,8.971
49,0.0,2,6,4,-0.40007890886194075,-0.3333333333333333,8.179
50,0.8125,3,4,2,-0.026170620314289662,0.6666666666666666,8.837
51,1.4218750000000002,3,6,2,-1.8907105401894877,1.0,9.412
52,0.015625000000000014,2,5,3,0.46260415124223025,0.3333333333333333,8.115
53,-0.5937499999999999,2,1,2,0.3719202018756058,0.3333333333333333,5.961
54,-0.24999999999999986,4,5,2,-0.21031254289661672,-0.6666666666666666,7.483
55,0.46875000000000006,4,1,1,0.46770559734602746,-0.3333333333333333,8.094
56,-0.6249999999999999,3,3,4,-0.03177612346808005,1.0,6.654
57,0.46875000000000006,2,4,1,1.0593127090846854,-0.6666666666666666,8.302
58,-0.4999999999999999,4,5,7,0.5931485978188413,-0.6666666666666666,7.268
59,-0.43749999999999994,4,5,3,0.15723702474724707,-0.3333333333333333,6.931
60,0.06250000000000006,4,5,2,-0.10241248040422823,-0.3333333333333333,7.93
61,0.0,4,4,2,0.026832861491232388,0.0,7.71
62,-0.14062499999999994,1,6,1,-1.396893972676664,1.6666666666666667,7.261
63,0.796875,4,4,0,0.12655703133458213,-0.3333333333333333,8.384
64,0.9062500000000001,4,3,2,0.24110649527568948,-0.3333333333333333,8.936
65,0.8750000000000001,2,3,2,0.9638217041722495,0.3333333333333333,8.976
66,-0.4687499999999999,3,6,4,0.42987539312181333,1.0,7.09
67,-0.6249999999999999,3,2,6,0.594667453474152,0.6666666666666666,6.528
68,-0.6249999999999999,4,1,6,-0.3803032580385404,0.0,6.564
69,0.17187500000000014,4,5,1,0.16503857415344464,-0.6666666666666666,8.039
70,-0.5937499999999999,4,5,3,0.5828410015067013,-0.6666666666666666,6.554
71,-0.2968749999999999,4,3,4,0.3572251299557218,0.0,7.432
72,0.09375000000000008,4,6,4,-0.12071399252585487,-0.3333333333333333,8.384
73,-0.40624999999999994,3,3,2,-0.5916480970502366,1.0,6.898
74,0.03125000000000003,4,6,4,-0.26291870833382325,-0.3333333333333333,8.195
75,0.5156250000000001,4,6,1,0.6766785889349642,-0.3333333333333333,8.469
76,-0.15624999999999997,3,3,2,-0.04605320964025744,1.0,7.406
77,0.0,2,3,2,0.7533554152725153,0.6666666666666666,7.73
78,0.6250000000000002,2,3,6,-0.3021247938339851,1.0,9.133
79,-0.6249999999999999,4,4,4,-0.3677317514250029,-0.6666666666666666,6.594
80,0.1250000000000001,1,3,2,1.3842473785784202,2.3333333333333335,7.777
81,0.6718749999999999,3,3,6,-1.711502486165855,0.6666666666666666,9.09
82,-0.21874999999999983,4,6,2,0.3033711901960127,0.0,7.364
83,0.1093750000000001,3,1,4,0.5410865347654757,-0.6666666666666666,7.834
84,-0.2968749999999999,3,1,3,0.7452902841065796,-0.6666666666666666,7.072
85,2.171875,1,0,3,-3.152642717671877,2.3333333333333335,9.357
86,-0.5312499999999999,4,3,6,0.6801386691815354,0.0,6.959
87,0.8750000000000001,4,5,5,-0.5046334800977623,0.0,9.568
88,-0.5781249999999999,3,2,7,-0.08362702764065615,0.6666666666666666,6.918
89,-0.2968749999999999,2,1,2,1.0935762255821182,-0.6666666666666666,6.974
90,-0.6093749999999999,3,4,3,0.6931190051472633,0.6666666666666666,6.687
91,0.015625000000000014,2,2,2,-0.7330494488309517,1.0,7.726
92,-0.546875,3,5,2,-0.46375253041581976,0.6666666666666666,6.669
93,-0.6093749999999999,4,3,6,-0.4372481647080817,0.0,6.649
94,-0.6249999999999999,3,1,4,-0.15202112744357085,1.0,6.41
95,-0.24999999999999986,4,6,3,-0.0024862997370025354,-0.3333333333333333,7.621
96,-0.4999999999999999,4,1,3,-0.30027587048370374,-0.6666666666666666,6.515
97,0.5937500000000002,2,4,6,-0.5761910509012713,0.3333333333333333,9.231
98,0.9062500000000001,4,2,6,-0.11881951747454833,-0.6666666666666666,9.078
99,0.5937500000000002,4,3,2,0.004961237860594707,-0.3333333333333333,8.585
100,1.25,3,0,4,0.6806520259308229,0.6666666666666666,9.131
101,-0.4843749999999999,2,6,5,-0.32155615388483927,0.6666666666666666,6.962
102,0.48437500000000006,2,2,2,0.5137885879064841,0.3333333333333333,8.382
103,0.3125000000000001,3,6,2,0.22155378518959645,0.3333333333333333,8.436
104,1.7812500000000002,3,2,2,-1.4653681553166495,0.3333333333333333,9.54
105,0.1406250000000001,3,0,2,-1.8152568588936027,0.0,7.696
106,1.4218750000000002,1,5,1,-0.6007019268786895,1.6666666666666667,9.287
107,0.6562500000000002,3,3,7,-0.6470581222019874,0.0,9.119
108,-0.6093749999999999,4,4,5,-0.45886449642303023,-0.3333333333333333,6.574
109,-0.6093749999999999,4,3,4,-0.5442069694068237,-0.3333333333333333,6.465
110,0.8125,3,1,3,0.7028503294922098,0.3333333333333333,8.639
111,0.0,1,4,3,0.6954953043488593,1.3333333333333333,7.86
112,0.5781250000000001,3,4,1,-0.0024862997370100207,0.6666666666666666,8.443
113,-0.5781249999999999,4,3,4,-0.3165869770386761,-0.3333333333333333,6.55
114,-0.4687499999999999,3,6,5,-0.7561015093075308,1.0,7.188
115,-0.31249999999999994,1,4,3,0.9829319620997984,0.0,7.27
116,-0.31249999999999994,1,6,1,-2.2307023419498884,2.3333333333333335,6.865
117,-0.21874999999999983,4,4,1,-0.3370421374436947,0.0,7.154
118,-0.45312499999999994,4,6,3,-1.4182099513247832,0.0,7.071
119,0.5156250000000001,3,1,2,-2.3016834926500636,1.0,8.098
120,-0.24999999999999986,4,5,4,0.4963723240786974,-0.6666666666666666,7.508
121,-0.6249999999999999,4,4,3,-0.48855789832179536,-0.3333333333333333,6.654
122,0.3125000000000001,3,3,2,0.7743891062160265,0.3333333333333333,8.236
123,-0.14062499999999994,4,1,1,-0.5603915253809766,0.0,7.245
124,0.8750000000000001,2,2,1,0.25185349022015086,0.0,8.655
125,0.8125,3,2,4,-1.9514358399348317,0.6666666666666666,8.893
126,-0.4687499999999999,3,5,3,-1.7162423595883132,0.6666666666666666,6.816
127,-0.5624999999999999,4,5,1,-0.38462863767250327,-0.6666666666666666,6.118
128,0.46875000000000006,3,2,3,-0.9361829066788129,0.3333333333333333,8.514
129,1.3750000000000002,4,5,2,-0.5657100093967545,0.0,9.515
130,2.0468749999999996,4,1,2,-1.3277384049109535,1.0,9.748
131,-0.5937499999999999,4,6,3,-0.5391742571569256,-0.3333333333333333,6.631
132,2.03125,2,0,3,-0.6803442499352689,1.6666666666666667,9.476
133,0.8906250000000001,4,5,4,-0.03650145217347315,0.0,9.379
134,1.25,2,4,2,1.0347266165942535,0.3333333333333333,9.302
135,-0.31249999999999994,4,4,1,-0.6742004039037364,0.0,7.093
136,1.265625,4,1,2,-0.5164534406994543,0.6666666666666666,9.029
137,-0.12499999999999993,3,3,3,0.22505432204675602,-0.6666666666666666,7.508
138,1.53125,3,0,1,-1.8013281567277262,0.0,8.943
139,-0.2812499999999999,4,3,4,-0.1408792153374378,-1.0,7.451
140,0.48437500000000006,2,5,2,1.030887892370839,0.6666666666666666,8.518
141,0.9062500000000001,4,3,1,-0.3194012926662845,0.0,8.681
142,-0.31249999999999994,4,2,3,-0.11947822423999477,-0.6666666666666666,7.394
143,-0.06249999999999988,2,3,5,-0.9653915509127132,0.6666666666666666,7.701
144,0.48437500000000006,2,4,3,0.5531900369539431,-0.3333333333333333,8.726
145,-0.6093749999999999,4,3,3,0.10919166192878788,0.0,6.299
146,-0.6093749999999999,4,4,7,-1.176527183713709,0.0,7.052
147,-0.1875,4,4,6,-0.1423249899873045,0.0,7.911
148,-0.4687499999999999,2,4,2,0.853452300098676,0.3333333333333333,6.782
149,0.3125000000000001,4,3,4,0.16100503402285354,-0.3333333333333333,8.62
150,1.25,3,4,2,0.17635857421714607,1.0,9.079
151,0.7343749999999999,3,6,4,-0.1081660185066172,0.6666666666666666,9.204
152,1.25,2,6,4,-0.40646232453987297,2.0,9.705
153,0.3125000000000001,2,5,2,-0.05753950396226226,1.0,8.307
154,0.03125000000000003,1,4,5,-0.34499791193919976,2.6666666666666665,8.054
155,0.015625000000000014,4,6,3,-0.9700902300873333,0.0,8.05
156,1.3437500000000002,4,0,3,0.3513668925304217,0.0,8.963
157,0.015625000000000014,2,3,3,0.8788872244942308,-1.0,7.853
158,-0.2812499999999999,2,3,6,-0.49935216504743685,0.3333333333333333,7.656
159,0.015625000000000014,2,0,4,1.5405916912148347,0.3333333333333333,7.597
160,0.6406250000000002,4,1,2,0.010293168662922491,0.0,8.457
161,0.8906250000000001,3,1,2,0.28883297133490426,-0.3333333333333333,8.646
162,-0.7187499999999999,2,6,2,0.828993552763775,-0.6666666666666666,6.163
163,0.5468750000000001,2,2,1,0.7870370271210708,0.6666666666666666,8.333
164,0.48437500000000006,3,3,1,0.46770559734602746,1.0,8.354
165,0.0,3,6,1,-0.01830126162867543,-0.6666666666666666,7.706
166,-0.43749999999999994,3,5,3,-0.6514105310957272,0.6666666666666666,6.865
167,-0.5624999999999999,4,2,6,-0.5092062475709691,-0.3333333333333333,6.621
168,0.6406250000000002,4,5,1,-0.4326532631904424,-0.6666666666666666,8.586
169,1.484375,2,0,2,-0.1935693768775433,0.3333333333333333,8.98
170,0.17187500000000014,2,2,4,1.1567102888615732,0.0,8.04
171,0.17187500000000014,4,3,5,-0.03634013787128467,-0.6333333333333329,8.325
172,1.203125,0,2,0,3.2570526554786134,0.6666666666666666,8.497
173,2.15625,3,1,1,-0.4154728143451985,0.3333333333333333,9.637
174,1.3281250000000002,4,1,3,0.5163620063563739,-0.3333333333333333,9.131
175,-0.5937499999999999,4,5,5,-0.34076041310982635,-1.0,6.658
176,-0.23437499999999986,4,5,3,0.09535857584481126,-0.6666666666666666,7.447
177,-0.6249999999999999,3,1,2,-0.15202112744357085,1.6666666666666667,6.227
178,1.3437500000000002,2,0,2,-1.52268287288492,0.3333333333333333,8.912
179,0.0,1,5,4,-0.5640610032625566,1.3333333333333333,7.99
180,-0.6249999999999999,2,5,3,-0.24873417252548663,0.3333333333333333,6.461
181,-0.5781249999999999,3,3,3,-1.2075813528459833,0.3333333333333333,6.611
182,0.03125000000000003,3,5,1,-0.05649701050266398,0.3333333333333333,7.662
183,0.0,3,3,4,-1.7284393814688959,1.6666666666666667,7.822
184,0.5312500000000001,2,6,4,0.32342760634822576,0.6666666666666666,9.011
185,-0.5624999999999999,1,2,3,0.8993245836667499,-0.6666666666666666,6.286
186,0.5000000000000001,3,2,2,0.12446685167373735,1.0,8.476
187,-0.6093749999999999,1,5,2,1.0721131657617176,0.0,6.299
188,0.6562500000000002,4,5,2,-0.1771251107024328,-0.6666666666666666,8.773
189,0.46875000000000006,2,2,2,0.02879162568378917,0.3333333333333333,8.508
190,-0.5781249999999999,4,3,4,0.19941138707012576,-0.3333333333333333,6.501
191,-0.23437499999999986,3,3,2,0.17495025692285163,-0.3333333333333333,7.186
192,0.78125,3,2,4,-0.32952026133757945,0.3333333333333333,8.799
193,1.265625,3,3,2,-0.1862445978098587,0.6666666666666666,9.282
194,-0.24999999999999986,2,5,3,-0.42785686932788775,0.3333333333333333,7.442
195,-0.5937499999999999,3,1,4,-0.34284764794510697,0.3333333333333333,6.474
196,-0.5781249999999999,3,3,4,-0.270203919849114,0.6666666666666666,6.75
197,-0.24999999999999986,4,3,5,0.1483038384915386,-0.3333333333333333,7.593
198,-0.6249999999999999,4,5,7,-0.06852989402277604,-0.6666666666666666,6.849
199,-0.6093749999999999,3,0,2,-0.6514105310957197,1.0,6.142
200,-0.45312499999999994,1,4,4,-2.5916261191031786,1.3333333333333333,6.792
201,0.03125000000000003,4,2,2,0.24229294144414315,0.3333333333333333,7.807
202,-0.42187499999999994,4,2,6,-0.20043400956791088,-0.3333333333333333,7.169
203,0.3125000000000001,2,4,2,-0.47361132787566096,-0.3333333333333333,8.267
204,-0.6249999999999999,0,5,5,3.203029426337269,-1.0,6.373
205,0.48437500000000006,3,3,3,0.3753632223749509,0.3333333333333333,8.717
206,1.25,3,3,1,0.1826801078996175,1.0,8.868
207,-0.21874999999999983,3,5,3,-0.5200336172612946,0.0,7.53
208,-0.5781249999999999,4,6,2,0.3621400918633759,-1.0,6.41
209,-0.31249999999999994,2,6,4,0.8843352130313484,0.0,7.447
210,0.78125,3,3,4,0.7488313024872733,0.6666666666666666,8.695
211,0.0,2,1,2,0.23136901945915472,-0.6666666666666666,7.672
212,-0.4999999999999999,4,4,4,0.4116746811323831,-1.0,6.906
213,-0.42187499999999994,4,6,2,-0.2218425957291948,-0.3333333333333333,6.97
214,-0.43749999999999994,4,6,5,0.16692394859328233,-0.6666666666666666,7.19
215,-0.6093749999999999,4,5,3,0.002246243210682871,-0.3333333333333333,6.771
216,0.5312500000000001,2,4,1,0.3045621107518671,0.3333333333333333,8.338
217,0.8750000000000001,4,5,2,-0.20790696345489976,0.6666666666666666,9.056
218,-0.6249999999999999,4,6,2,0.23275457491587015,-0.6666666666666666,6.314
219,1.3437500000000002,3,5,3,-0.2422023048503515,0.3333333333333333,9.406
220,-0.42187499999999994,3,4,3,-0.5849948332806082,0.0,6.875
221,-0.31249999999999994,1,4,2,-1.5384914095228797,1.3333333333333333,7.102
222,-0.6718749999999999,2,3,6,0.6514105310957197,-0.6666666666666666,6.339
223,0.1250000000000001,2,6,3,0.2758524187803359,-0.3333333333333333,8.207
224,-0.2656249999999999,1,5,4,0.9051576565806819,-0.3333333333333333,7.482
225,0.5625000000000001,4,3,1,0.1500945924183751,0.3333333333333333,8.515
226,-0.4687499999999999,2,4,4,0.8457153890835054,0.6666666666666666,6.844
227,-0.17187499999999997,4,3,2,1.1046454639989465,-0.3333333333333333,7.227
228,0.5937500000000002,2,5,1,1.1150586108763807,-0.3333333333333333,8.223
229,0.796875,4,2,3,0.6658542235812154,-0.6666666666666666,8.68
230,-0.4687499999999999,3,6,2,-0.12351958163785848,0.3333333333333333,6.898
231,-0.45312499999999994,4,6,1,0.5100084558526167,0.0,6.735
232,-0.5937499999999999,4,6,2,0.5919888178828949,-1.0,6.628
233,-0.1875,3,5,2,-2.263517253330787,-0.6666666666666666,7.249
234,0.6250000000000002,2,0,1,-0.004431364157116234,0.3333333333333333,8.362
235,0.015625000000000014,1,4,4,-2.553774676273387,1.3333333333333333,7.847
236,-0.5781249999999999,2,4,4,-1.8369776976899383,1.0,6.649
237,-0.7031249999999999,3,5,4,-0.2004340095679034,1.0,6.075
238,-0.7031249999999999,4,5,3,0.030635643789164453,0.0,6.282
239,0.46875000000000006,3,6,2,0.46111658854729626,0.6666666666666666,8.679
240,0.0,2,4,4,0.6410706813957918,0.6666666666666666,8.024
241,-0.5937499999999999,4,3,3,-0.28331896386697064,-0.3333333333333333,6.579
242,-0.2968749999999999,4,5,4,0.5795263611603657,-0.3333333333333333,7.472
243,1.265625,4,2,3,0.2749112843269903,0.0,9.354
244,2.0781249999999996,2,3,2,-0.37982182912560336,0.6666666666666666,9.812
245,0.5000000000000001,4,1,2,0.12119265694804314,-0.3333333333333333,8.463
246,0.5312500000000001,2,3,2,-0.01748417836529093,0.6666666666666666,8.531
247,-0.5156249999999999,4,4,6,-0.21170842260610084,-0.3333333333333333,6.836
248,-0.42187499999999994,4,3,4,0.013431144971049394,-0.6666666666666666,6.849
249,-0.6249999999999999,4,3,5,-0.020356579096745216,0.0,6.745
250,-0.31249999999999994,1,0,2,-1.4856952674361286,1.0,6.866
251,1.3437500000000002,3,3,1,-0.08240735634343212,0.6666666666666666,9.089
252,0.015625000000000014,2,5,4,0.210446888126878,0.0,8.009
253,0.859375,4,2,1,-0.22295020347921662,-1.0,8.497
254,-0.4999999999999999,4,2,1,-0.43265326319043496,-1.0,6.234
255,0.375,3,4,1,0.27255016621045736,0.6666666666666666,8.35
256,-0.546875,4,4,3,-0.27978616253619026,-0.6666666666666666,6.56
257,-0.6249999999999999,2,2,2,-2.1221440892197934,2.0,6.223
258,-0.45312499999999994,4,4,3,0.006145382368837784,0.0,6.76
259,-0.6093749999999999,4,3,6,0.10919166192878788,-0.6666666666666666,6.671
260,-0.5937499999999999,3,4,7,-2.039770349895701,0.3333333333333333,6.985
261,-0.5312499999999999,3,2,3,-0.6514105310957197,0.6666666666666666,6.592
262,1.3125,1,2,4,0.8480711052732017,0.0,9.284
263,-0.45312499999999994,3,5,1,0.18170925341091745,0.3333333333333333,6.526
264,2.0468749999999996,4,3,1,-0.6191388167111612,-0.6666666666666666,9.776
265,-0.06249999999999988,2,2,4,-0.2190895131562971,0.36666666666666714,7.59
266,0.5000000000000001,0,1,1,2.4615247502466784,0.0,8.243
267,-0.2812499999999999,4,2,6,-0.42006261389233374,0.0,7.501
268,0.48437500000000006,1,3,5,0.38807435895063963,0.6666666666666666,8.9
269,1.3906250000000002,3,2,2,-0.5853629424557971,0.3333333333333333,9.086
270,-0.15624999999999997,4,3,5,0.11446128007293771,0.0,7.761
271,-0.6874999999999999,4,5,4,-0.02377410697428552,-0.6666666666666666,6.114
272,-0.43749999999999994,4,1,4,0.09959582500224386,-0.6666666666666666,6.65
273,0.15625000000000014,2,0,2,-0.1743288250163967,-0.3333333333333333,7.707
274,2.0468749999999996,0,0,4,3.1997218816959596,-1.0,9.575
275,1.65625,2,0,1,-0.5988639709689262,1.0,9.111
276,1.4531249999999998,1,4,2,-2.8035868728642406,1.0,9.297
277,0.84375,4,0,1,-1.1413643091270067,0.0,8.473
278,-0.1875,4,3,1,-0.2388505280684378,-0.6666666666666666,7.151
279,0.06250000000000006,4,3,2,-0.33409973115476854,0.0,8.049
280,-0.5312499999999999,4,2,3,-0.30168361906493174,0.0,6.375
281,-0.6249999999999999,2,4,3,0.7020422081066404,0.0,6.405
282,0.015625000000000014,2,5,2,0.8788872244942308,0.3333333333333333,7.828
283,1.0000000000000002,3,3,3,-0.7885252920705106,0.6666666666666666,9.137
284,0.48437500000000006,3,5,1,-0.17618040084973954,0.3333333333333333,8.448
285,-0.45312499999999994,4,3,3,0.5991326004058952,-0.3333333333333333,6.967
286,0.3125000000000001,2,6,2,0.6259896323212542,0.6666666666666666,8.404
287,-0.6093749999999999,4,3,6,-0.6580425387652524,-0.3333333333333333,6.649
288,-0.5156249999999999,3,4,1,-1.0926886328057352,1.0,6.436
289,2.0468749999999996,4,0,2,0.342762149778552,0.0,9.442
290,0.015625000000000014,3,6,3,-0.40007890886194075,0.6666666666666666,7.946
291,1.28125,0,2,2,1.855368872351654,-0.6666666666666666,8.914
292,2.3750000000000004,3,4,1,-1.7929116911746394,0.6666666666666666,9.514
293,-0.35937499999999994,2,4,2,-0.48105166474704464,1.3333333333333333,6.929
294,0.46875000000000006,0,5,2,3.0383308713150985,1.6666666666666667,8.328
295,2.421875,3,1,1,0.04078599031905838,0.6666666666666666,9.316
296,-0.23437499999999986,4,0,2,-0.6235988860299642,0.0,7.003
297,-0.4999999999999999,4,3,5,0.26699444514867315,-1.1333333333333329,6.834
298,1.265625,1,3,3,1.6084655882003758,-1.0,9.362
299,0.796875,4,1,4,-0.8674491393131615,0.3333333333333333,8.747
300,0.46875000000000006,1,5,6,1.4246676363532447,0.6666666666666666,9.031
301,-0.5781249999999999,3,5,2,-0.9346643238306009,0.6666666666666666,6.611
302,1.078125,3,3,2,-0.36622037502185023,0.6666666666666666,8.968
303,1.25,2,2,1,0.09959582500224386,2.0,8.894
304,-0.2656249999999999,4,3,4,-0.2302399290941784,0.0,7.491
305,-0.6249999999999999,3,5,2,0.2814456650030397,0.3333333333333333,6.515
306,-0.6249999999999999,3,1,5,-0.5837119770557467,1.0,6.265
307,-0.15624999999999997,4,5,3,-0.45760243919947635,-0.3333333333333333,7.691
308,-0.31249999999999994,3,2,1,-0.5363429201072729,0.3333333333333333,6.865
309,-0.14062499999999994,4,3,4,0.15295551144513606,-0.3333333333333333,7.681
310,-0.3749999999999999,4,0,6,0.4650089432770879,-0.3333333333333333,6.926
311,2.0468749999999996,1,2,2,0.25869607749874374,0.3333333333333333,9.725
312,0.5781250000000001,4,1,2,-0.19255220106097085,0.0,8.657
313,0.48437500000000006,2,2,1,1.0645001361808202,0.0,8.186
314,-0.45312499999999994,4,3,1,-0.5782031040839175,0.0,6.729
315,-0.3906249999999999,3,5,4,-0.7169487857486418,1.0,7.156
316,-0.43749999999999994,4,1,6,0.43903844572282585,0.0,6.784
317,0.3437500000000001,4,1,2,-0.009885623075725629,0.0,8.109
318,0.48437500000000006,1,5,3,1.373884029220081,0.6666666666666666,8.849
319,-0.7343749999999999,2,6,5,-0.9832611790124136,0.6666666666666666,6.273
320,-0.24999999999999986,4,4,3,0.6333331096586223,0.0,7.391
321,-0.23437499999999986,2,5,5,-1.0116878639363722,-0.3333333333333333,7.783
322,-0.4687499999999999,4,5,6,0.38501900400226974,0.0,7.242
323,0.1250000000000001,2,2,1,0.8792930547725627,-0.3333333333333333,7.761
324,0.3125000000000001,2,4,1,0.5163620063563663,-0.3333333333333333,8.122
325,-0.2812499999999999,2,6,3,1.099933159264478,0.0,7.511
326,0.0,1,4,5,0.8220731480346556,0.3333333333333333,7.909
327,0.3125000000000001,1,2,4,1.088702473883612,0.6666666666666666,8.368
328,0.3125000000000001,1,2,2,0.15723702474724707,1.3333333333333333,8.145
329,1.265625,1,2,2,0.2338282139760283,1.3333333333333333,9.089
330,0.46875000000000006,1,4,2,1.1847593761105166,0.3333333333333333,8.505
331,0.5937500000000002,4,3,3,-0.011843827838095693,-0.6666666666666666,8.844
332,1.59375,1,4,2,0.9194365889856673,1.3333333333333333,9.51
333,-0.4999999999999999,4,4,1,-0.7944030867020987,-0.3333333333333333,6.718
334,0.3125000000000001,1,4,3,1.3444004577933075,-0.6666666666666666,8.368
335,-0.5312499999999999,2,2,3,-0.5692822637054276,-0.6666666666666666,6.368
336,0.3281250000000001,4,4,1,0.10856842184928786,-0.3333333333333333,8.443
337,-0.5156249999999999,3,3,2,0.16231868971565644,1.0,6.562
338,0.3125000000000001,3,4,1,-0.4647005062593624,-1.0,8.148
339,-0.31249999999999994,4,5,3,-0.951336036243077,-0.3333333333333333,7.545
340,1.265625,4,3,5,0.30968697379960286,-0.6666666666666666,9.599
341,-0.5937499999999999,4,2,3,-0.4462823841705448,-0.6666666666666666,6.26
342,-0.2968749999999999,2,1,3,0.9829319620998058,-0.3333333333333333,7.039
343,-0.45312499999999994,4,3,3,0.5630488502215422,-0.3333333333333333,6.967
344,0.3125000000000001,2,5,1,1.5609271216822072,-1.0,8.146
345,2.0468749999999996,4,1,1,0.17732842235383983,-0.6666666666666666,9.421
346,-0.5937499999999999,4,2,6,0.07221351030432872,-0.6666666666666666,6.842
347,2.03125,1,3,3,1.5239382905090277,-0.6666666666666666,9.792
348,0.3281250000000001,3,6,2,0.6604210917374106,0.0,8.349
349,0.015625000000000014,3,4,6,-2.4946815169674412,0.3333333333333333,8.116
350,1.296875,4,4,2,0.4421077600425038,0.0,9.352
351,0.765625,3,2,2,-0.6770678386662377,0.6666666666666666,8.648
352,-0.12499999999999993,0,4,2,-4.564949643886401,3.0,7.403
353,0.78125,2,1,2,0.7285575962143854,0.0,8.559
354,0.0,4,5,2,-0.12777229331474574,-0.3333333333333333,8.111
355,-0.4843749999999999,2,3,6,0.6102614718509264,0.3333333333333333,6.75
356,-0.5781249999999999,4,2,7,0.010293168662922491,-0.6666666666666666,6.766
357,-0.2656249999999999,4,5,5,0.23755854300995505,-1.0,7.729
358,-0.5624999999999999,3,5,3,-0.5927183697845333,0.6666666666666666,6.613
359,0.5000000000000001,3,4,5,-0.6153324093734968,0.6666666666666666,9.08
360,-0.31249999999999994,0,4,0,3.486609992790196,0.0,6.441
361,-0.23437499999999986,4,3,5,-0.9737767864655565,-0.3333333333333333,7.575
362,-0.6249999999999999,4,3,7,0.34042427523079266,-0.6666666666666666,6.76
363,-0.6093749999999999,4,3,6,-0.40264939938141153,-0.3333333333333333,6.953
364,0.1093750000000001,1,5,3,1.0560237733484807,0.0,8.099
365,-0.23437499999999986,1,4,2,1.6099953627756407,0.29999999999999954,7.244
366,0.3125000000000001,1,6,3,2.6952110724085605,0.3333333333333333,8.451
367,-0.6249999999999999,3,1,4,-2.0488746670445495,1.3333333333333333,6.41
